Move,Frame,Shoulder-Elbow,Hip-Knee,Ankle-Foot
스트레이트,1,132.9625393903107,13.340082374572727,64.54429336087904
스트레이트,2,139.74407826936712,11.233232205307202,62.3068101870569
스트레이트,3,142.73391275817903,9.93653052460408,62.41974129178971
스트레이트,4,143.2654718429861,10.332604025814321,62.6676526834198
스트레이트,5,145.5061498479504,10.537945364811854,62.10883196141776
스트레이트,6,144.80765145669358,11.916185819033592,61.332476348996714
스트레이트,7,141.00028990252434,13.263292727735088,63.21421026845708
스트레이트,8,143.2292647004113,13.248744771369616,64.57251373496301
스트레이트,9,141.28339805591287,12.85518047044803,66.44886903676021
스트레이트,10,133.81989621656038,12.842354777223472,67.64319624491245
스트레이트,11,130.82841086165104,10.722389622673035,65.81649206749071
스트레이트,12,134.0112875911585,11.567098789872304,62.008542540949065
스트레이트,13,126.65005449786256,15.604938670685709,54.06334043435542
스트레이트,14,130.61021433821705,18.62596633696308,47.96241860176563
스트레이트,15,141.3392589844726,20.552890976525532,41.842956470464955
스트레이트,16,144.33039208240132,25.714369338644538,35.897917361565746
스트레이트,17,137.8808448242032,26.214378301762782,31.567518717067465
스트레이트,18,144.3151114920169,24.1485581708323,33.62959302024227
스트레이트,19,144.00503605411626,20.581405597428862,29.005044164183584
스트레이트,20,133.4636385396452,20.54855527957067,28.911355424523503
스트레이트,21,138.4478659985536,14.979607674616341,33.1298477489356
스트레이트,22,141.3805143055646,12.916013520900282,37.66691847654198
스트레이트,23,134.47857375752446,11.929460805655399,41.802166467577464
스트레이트,24,127.49876481499038,13.223993081124991,49.61515934389843
스트레이트,25,130.15405975031877,11.117796642276817,55.1621290004248
스트레이트,26,124.17898176215417,11.733361129241029,60.80715954866007
스트레이트,27,123.6433060678373,12.023257481122647,64.96590670164247
스트레이트,1,165.04410552236226,10.76564606052762,61.700040217288226
스트레이트,2,157.74124232061894,12.494679185684333,62.644683320322365
스트레이트,3,147.95734982883658,14.259743819536675,59.91270606472813
스트레이트,4,140.37734867974524,14.678624270111436,62.007544129793644
스트레이트,5,136.5322329282789,15.22530461096736,63.180879824044
스트레이트,6,127.84817525386934,17.247044755475578,63.906698768584896
스트레이트,7,119.68605044380006,18.189722125193647,65.99115570605126
스트레이트,8,117.781335127482,18.791725590719757,68.59752057899807
스트레이트,9,118.08393930236166,19.73356144148356,68.54836576857993
스트레이트,10,118.153428336802,20.122878337069416,67.97762774739132
스트레이트,11,117.39512664243541,19.523500877573845,69.02142966970595
스트레이트,12,118.59503422086735,19.110773936438335,68.31901277997923
스트레이트,13,118.56021658182415,17.769975280877205,69.05347288906519
스트레이트,14,127.13946438714129,15.387936732573158,68.95224756984113
스트레이트,15,133.25154189305837,14.69832383994947,68.85942210580122
스트레이트,16,138.7995595637816,13.937287553420393,67.1614032711849
스트레이트,17,136.40740381906974,16.473992852618853,62.45360095820347
스트레이트,18,146.28400191028078,16.392131423836453,54.25154674813946
스트레이트,19,139.3835001939851,20.6733424707678,48.40609229007425
스트레이트,20,136.04534426001388,22.624188750524507,41.90635476255828
스트레이트,21,128.63277278773404,25.909938508892754,35.370655497117646
스트레이트,22,128.43897143035997,26.415527010965764,31.80706527204894
스트레이트,23,120.1011520992673,29.724751318399086,32.3041376658402
스트레이트,24,117.85424648883254,28.574585059081734,30.817530648119067
스트레이트,25,120.80935854589025,27.54634468111272,31.319957510273486
스트레이트,26,127.35702687718015,25.828680324060617,32.9183768608945
스트레이트,27,139.11872949572108,21.237967769543026,36.060784991751675
스트레이트,28,135.64721313557158,17.6171694954676,32.92058647531263
스트레이트,29,135.34657783818415,15.823043423779236,43.322258377684776
스트레이트,30,129.64925320085868,14.30622755154585,51.654466137249145
스트레이트,31,125.35131863508232,12.582361681179243,59.245492951791256
스트레이트,32,117.27715018059007,12.919403325096942,66.35131445691539
스트레이트,33,121.56511892751027,13.176910216194551,77.19880184141867
