Move,Frame,Shoulder-Elbow (Left),Shoulder-Elbow (Right),Hip-Knee (Left),Hip-Knee (Right),Ankle-Foot (Left),Ankle-Foot (Right)
스트레이트,22,123.2730442361456,80.18754298475369,46.0090990120824,21.83789407165922,41.68537858518259,34.912400482947824
스트레이트,23,124.9944860541264,79.21350371418933,47.41940048514685,20.620096411445715,42.29140512994962,35.79613931287691
스트레이트,24,128.80866977578472,84.27142542263833,45.92828379719982,19.17097303310489,43.286211215846485,36.6417335088317
스트레이트,25,130.26497967499216,93.98281643937278,44.35654750655338,16.950176560644994,42.78985956474306,36.94855296092212
스트레이트,26,123.95825759410013,106.04487007926002,45.19516599888779,13.71859610111785,43.49969117328477,36.84104788498181
스트레이트,27,127.05935031713622,117.4588406254567,38.74442241617996,11.837844389368032,46.215513144530675,36.65302153115544
스트레이트,28,123.02170166236003,127.03276083129148,31.777482781654907,12.559491432301972,49.787766118535004,36.373747953388204
스트레이트,29,118.76879671224256,131.65434313965164,24.707094823963864,17.60088963855857,56.715957940044476,36.685895301500544
스트레이트,30,117.4289145309142,133.29330189645003,18.081049812908145,22.37493429103883,63.1474423351959,38.46385697239651
스트레이트,31,118.56546099158936,130.4011203149229,11.006061318359365,28.02959883956469,68.7354100818554,40.52910493199762
스트레이트,32,113.67781131615475,125.14936926457298,10.134267189655837,33.22507524759775,72.4238562494838,44.65657734261187
스트레이트,33,114.60092663457633,120.13349504217999,10.411005493327403,37.86555825856648,75.48932850221973,48.65709593942371
